ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
3613,2023-10-15,22:35:00,Livros,100,5,40,Crédito
3625,2023-10-15,21:26:00,Casa/Móveis,211,4,8.44,PIX
3610,2023-10-15,19:38:00,Tecnologia,3160.39,5,2464.32,Crédito
3627,2023-10-15,18:25:00,Supermercado,17.9,2,3.58,PIX
3626,2023-10-15,17:19:00,Eletrodomésticos,2491.3,2,796.58,Crédito
3606,2023-10-15,17:34:00,Beleza/Saúde,23.9,4,3.82,PIX
3616,2023-10-15,21:18:00,Beleza/Saúde,111.9,1,7.83,Boleto
3603,2023-10-15,22:46:00,Supermercado,68.9,2,5.51,Crédito
3628,2023-10-15,15:06:00,Beleza/Saúde,164.9,4,19.79,PIX
3604,2023-10-15,17:54:00,Casa/Móveis,129,5,32.25,Crédito
3611,2023-10-15,16:55:00,Beleza/Saúde,199.9,5,59.97,Crédito
3608,2023-10-15,17:55:00,Casa/Móveis,63,5,6.3,Crédito
3612,2023-10-15,22:19:00,Supermercado,90.9,5,4.54,Crédito
3621,2023-10-15,15:30:00,Supermercado,99.9,3,0,Crédito
3620,2023-10-15,16:35:00,Supermercado,40.9,4,0,Boleto
3617,2023-10-15,22:41:00,Tecnologia,2926.65,5,2709.56,Crédito
3624,2023-10-15,21:02:00,Supermercado,61.9,1,4.95,Crédito
3622,2023-10-15,17:43:00,Beleza/Saúde,23.9,3,4.3,PIX
3619,2023-10-15,17:17:00,Supermercado,92.9,1,6.5,PIX
3609,2023-10-15,21:45:00,Livros,121.9,2,0,Crédito
3618,2023-10-15,00:47:00,Supermercado,91.9,1,0.92,Crédito
3607,2023-10-15,18:37:00,Tecnologia,2528.34,2,379.13,Crédito
3605,2023-10-15,21:32:00,Supermercado,2.9,5,1.3,Crédito
3623,2023-10-15,15:56:00,Tecnologia,3802.94,5,1166.23,Crédito
3615,2023-10-15,23:17:00,Beleza/Saúde,59.9,4,21.56,PIX
3614,2023-10-15,17:55:00,Eletrodomésticos,1255.73,5,0,Crédito
3643,2023-10-17,17:47:00,Casa/Móveis,189.9,2,26.59,Boleto
3636,2023-10-17,23:56:00,Casa/Móveis,37.9,3,0,PIX
3644,2023-10-17,23:13:00,Casa/Móveis,13.9,3,3.34,PIX
3649,2023-10-17,20:26:00,Beleza/Saúde,139.9,5,0,PIX
3641,2023-10-17,22:19:00,Supermercado,64,3,13.44,Crédito
3640,2023-10-17,20:59:00,Beleza/Saúde,189.9,3,22.79,Crédito
3647,2023-10-17,18:05:00,Casa/Móveis,81.9,1,0,PIX
3658,2023-10-17,22:34:00,Eletrodomésticos,1813.85,1,260.36,Boleto
3654,2023-10-17,22:17:00,Beleza/Saúde,192.9,2,0,PIX
3645,2023-10-17,22:05:00,Supermercado,35.9,3,2.15,PIX
3653,2023-10-17,22:50:00,Tecnologia,3737.29,5,3464.96,PIX
3655,2023-10-17,17:32:00,Livros,23.9,3,7.17,PIX
3646,2023-10-17,15:22:00,Supermercado,46.9,3,0,PIX
3652,2023-10-17,16:29:00,Supermercado,85.9,4,0,Crédito
3657,2023-10-17,23:33:00,Tecnologia,1720.33,1,0,Crédito
3639,2023-10-17,00:11:00,Casa/Móveis,45.9,5,16.07,Boleto
3638,2023-10-17,00:38:00,Tecnologia,3888.73,1,551.1,PIX
3635,2023-10-17,17:53:00,Tecnologia,1089.15,4,747.98,PIX
3651,2023-10-17,17:47:00,Livros,27.9,1,2.23,PIX
3632,2023-10-17,21:54:00,Supermercado,21.9,5,10.95,Crédito
3656,2023-10-17,14:20:00,Supermercado,7.9,2,1.42,PIX
3642,2023-10-17,22:08:00,Casa/Móveis,89.9,3,0,PIX
3630,2023-10-17,00:37:00,Eletrodomésticos,703.89,1,33.21,PIX
3650,2023-10-17,18:22:00,Beleza/Saúde,164.9,3,39.58,Crédito
3629,2023-10-17,21:44:00,Casa/Móveis,154.9,1,1.55,Crédito
3648,2023-10-17,22:59:00,Eletrodomésticos,888.42,4,0,Boleto
3633,2023-10-17,18:28:00,Supermercado,63.9,2,10.22,Crédito
3634,2023-10-17,23:15:00,Supermercado,72.9,1,5.1,PIX
3637,2023-10-17,23:23:00,Casa/Móveis,168.9,2,27.02,Crédito
3631,2023-10-17,16:21:00,Supermercado,15.9,3,0,Crédito
3672,2023-10-18,00:32:00,Beleza/Saúde,218.9,2,43.78,Crédito
3687,2023-10-18,23:07:00,Supermercado,13.9,3,2.92,Crédito
3684,2023-10-18,22:52:00,Beleza/Saúde,195.9,1,17.63,Crédito
3670,2023-10-18,15:56:00,Beleza/Saúde,38.9,5,7.78,Crédito
3688,2023-10-18,23:27:00,Supermercado,72.9,3,8.75,Boleto
3667,2023-10-18,23:51:00,Supermercado,22,4,2.64,Crédito
3673,2023-10-18,14:39:00,Livros,24.9,3,2.99,PIX
3661,2023-10-18,18:15:00,Casa/Móveis,343.9,2,34.39,Crédito
3683,2023-10-18,23:34:00,Eletrodomésticos,78.59,5,40.36,PIX
3671,2023-10-18,22:21:00,Eletrodomésticos,2108.45,3,0,Crédito
3663,2023-10-18,16:56:00,Tecnologia,2283.22,1,422.72,PIX
3668,2023-10-18,19:19:00,Beleza/Saúde,21,3,1.26,PIX
3685,2023-10-18,18:31:00,Eletrodomésticos,1677.12,5,400.94,Boleto
3664,2023-10-18,23:33:00,Livros,34.9,1,0.35,PIX
3662,2023-10-18,19:00:00,Beleza/Saúde,242.9,2,24.29,Crédito
3675,2023-10-18,00:03:00,Supermercado,86.9,4,24.33,PIX
3660,2023-10-18,00:08:00,Casa/Móveis,274.9,2,16.49,Crédito
3666,2023-10-18,22:15:00,Beleza/Saúde,99.9,2,0,PIX
3669,2023-10-18,19:24:00,Beleza/Saúde,130.9,2,20.94,PIX
3686,2023-10-18,14:56:00,Beleza/Saúde,193.9,2,11.63,PIX
3674,2023-10-18,16:47:00,Eletrodomésticos,419.8,3,175.47,Crédito
3682,2023-10-18,00:38:00,Casa/Móveis,68.9,4,0,Crédito
3677,2023-10-18,21:17:00,Beleza/Saúde,108,2,17.28,PIX
3680,2023-10-18,18:12:00,Livros,120.9,2,24.18,Crédito
3681,2023-10-18,21:46:00,Supermercado,6.9,5,1.72,Crédito
3679,2023-10-18,16:14:00,Casa/Móveis,143.9,3,34.54,PIX
3665,2023-10-18,18:59:00,Beleza/Saúde,231.9,5,0,Crédito
3676,2023-10-18,22:52:00,Casa/Móveis,306,4,24.48,Crédito
3678,2023-10-18,00:19:00,Livros,43,2,0,Crédito
3659,2023-10-18,18:53:00,Casa/Móveis,95.9,5,23.98,Crédito
3706,2023-10-19,18:24:00,Casa/Móveis,53.9,5,0,Boleto
3704,2023-10-19,15:56:00,Casa/Móveis,70.9,5,21.27,Crédito
3690,2023-10-19,16:11:00,Beleza/Saúde,224.9,4,0,Crédito
3697,2023-10-19,16:53:00,Supermercado,6.9,5,2.07,Boleto
3710,2023-10-19,22:13:00,Livros,38.9,1,0.78,Crédito
3693,2023-10-19,21:12:00,Casa/Móveis,114.9,2,6.89,PIX
3699,2023-10-19,18:09:00,Beleza/Saúde,110.9,1,8.87,Crédito
3692,2023-10-19,18:56:00,Livros,19.9,2,0,Crédito
3694,2023-10-19,23:59:00,Supermercado,27.9,2,4.46,PIX
3703,2023-10-19,23:46:00,Livros,7.9,2,0,Crédito
3689,2023-10-19,18:03:00,Casa/Móveis,51.9,3,9.34,PIX
3702,2023-10-19,00:19:00,Casa/Móveis,70.9,4,8.51,PIX
3691,2023-10-19,21:39:00,Supermercado,31.9,2,4.47,Boleto
3709,2023-10-19,21:16:00,Casa/Móveis,85.9,2,10.31,Crédito
3708,2023-10-19,21:27:00,Supermercado,3.9,3,0.58,Boleto
3701,2023-10-19,14:53:00,Eletrodomésticos,1921.99,5,460.04,Boleto
3695,2023-10-19,17:59:00,Casa/Móveis,143.9,4,5.76,Crédito
3707,2023-10-19,23:32:00,Casa/Móveis,192.9,3,0,Crédito
3698,2023-10-19,17:57:00,Beleza/Saúde,211.9,3,50.86,Crédito
3700,2023-10-19,23:14:00,Tecnologia,2403.15,4,1482.22,PIX
3696,2023-10-19,18:38:00,Supermercado,80.9,1,0,Boleto
3705,2023-10-19,21:17:00,Supermercado,35.9,2,3.59,Crédito
3711,2023-10-20,22:26:00,Supermercado,63.9,4,15.34,Boleto
3719,2023-10-20,20:57:00,Supermercado,74.9,1,0,Crédito
3723,2023-10-20,18:22:00,Supermercado,93.9,1,5.63,Crédito
3717,2023-10-20,21:59:00,Beleza/Saúde,153.9,3,0,Crédito
3726,2023-10-20,18:03:00,Beleza/Saúde,193.9,3,40.72,Crédito
3714,2023-10-20,18:13:00,Tecnologia,1761.47,4,1959.44,PIX
3715,2023-10-20,18:31:00,Livros,41.9,3,0,PIX
3728,2023-10-20,17:12:00,Beleza/Saúde,64.9,1,0,Crédito
3716,2023-10-20,20:21:00,Supermercado,53.9,3,12.94,Crédito
3713,2023-10-20,14:29:00,Casa/Móveis,102.9,3,30.87,Crédito
3712,2023-10-20,00:18:00,Casa/Móveis,128.9,5,38.67,PIX
3725,2023-10-20,23:54:00,Supermercado,86.9,3,10.43,Boleto
3720,2023-10-20,23:44:00,Tecnologia,3674.26,5,762.79,PIX
3727,2023-10-20,23:48:00,Livros,33.9,3,9.15,Crédito
3729,2023-10-20,00:28:00,Beleza/Saúde,21.9,4,7.01,PIX
3718,2023-10-20,20:41:00,Supermercado,40.9,3,2.45,PIX
3721,2023-10-20,18:09:00,Supermercado,88.9,5,4.44,Crédito
3730,2023-10-20,21:00:00,Beleza/Saúde,88.9,1,0,Crédito
3722,2023-10-20,15:58:00,Supermercado,7.9,1,0.47,Crédito
3724,2023-10-20,22:10:00,Eletrodomésticos,201.65,2,47.82,PIX
3734,2023-10-21,23:55:00,Supermercado,63.9,2,0,Crédito
3744,2023-10-21,18:44:00,Supermercado,56.9,3,15.36,Crédito
3733,2023-10-21,14:49:00,Livros,43.9,4,5.27,Crédito
3745,2023-10-21,20:51:00,Beleza/Saúde,88.9,2,10.67,Crédito
3742,2023-10-21,22:43:00,Eletrodomésticos,1909.56,2,487.5,PIX
3737,2023-10-21,14:49:00,Livros,34.9,4,9.77,Crédito
3735,2023-10-21,15:25:00,Beleza/Saúde,30.9,2,1.85,Crédito
3743,2023-10-21,17:00:00,Casa/Móveis,83.9,2,5.03,PIX
3739,2023-10-21,21:31:00,Livros,14.9,2,0,Crédito
3741,2023-10-21,21:14:00,Tecnologia,1961.94,2,0,Crédito
3738,2023-10-21,21:35:00,Supermercado,98.9,5,34.62,PIX
3732,2023-10-21,15:25:00,Casa/Móveis,77.9,2,0,Crédito
3746,2023-10-21,22:36:00,Beleza/Saúde,155.9,1,0,Crédito
3740,2023-10-21,18:06:00,Beleza/Saúde,169.9,5,33.98,Crédito
3736,2023-10-21,17:41:00,Beleza/Saúde,156.9,2,0,Boleto
3731,2023-10-21,22:21:00,Supermercado,92.9,1,9.29,PIX
3759,2023-10-22,19:31:00,Beleza/Saúde,66.9,2,1.34,PIX
3763,2023-10-22,00:15:00,Beleza/Saúde,82.9,3,19.9,Crédito
3775,2023-10-22,21:15:00,Beleza/Saúde,185.9,3,39.04,Boleto
3765,2023-10-22,16:41:00,Casa/Móveis,43.9,3,5.27,Boleto
3777,2023-10-22,21:48:00,Livros,59.9,3,0,Crédito
3774,2023-10-22,00:44:00,Eletrodomésticos,1626.15,4,829.09,Crédito
3770,2023-10-22,18:53:00,Tecnologia,3852.84,4,0,Crédito
3749,2023-10-22,19:36:00,Casa/Móveis,28.9,5,10.12,Crédito
3750,2023-10-22,17:37:00,Livros,45.9,5,22.95,Crédito
3751,2023-10-22,23:08:00,Tecnologia,2191.3,2,830.75,Crédito
3764,2023-10-22,19:23:00,Beleza/Saúde,146,3,0,PIX
3778,2023-10-22,00:45:00,Eletrodomésticos,2468.3,1,197.3,Crédito
3757,2023-10-22,00:42:00,Supermercado,2.9,1,0.23,Boleto
3754,2023-10-22,21:39:00,Beleza/Saúde,210.9,3,0,PIX
3773,2023-10-22,19:19:00,Casa/Móveis,46.9,1,0.47,Crédito
3755,2023-10-22,21:03:00,Livros,78.9,4,12.62,PIX
3753,2023-10-22,17:35:00,Supermercado,88.9,3,18.67,PIX
3772,2023-10-22,22:44:00,Livros,15.9,4,3.18,Boleto
3768,2023-10-22,18:33:00,Supermercado,88.9,3,0,Crédito
3747,2023-10-22,17:54:00,Casa/Móveis,69,4,16.56,Crédito
3758,2023-10-22,19:04:00,Casa/Móveis,206.9,3,43.45,Crédito
3748,2023-10-22,23:32:00,Beleza/Saúde,74.9,5,22.47,PIX
3761,2023-10-22,15:03:00,Supermercado,97.9,5,48.95,PIX
3776,2023-10-22,15:12:00,Eletrodomésticos,1715.65,2,382.89,PIX
3756,2023-10-22,18:44:00,Beleza/Saúde,228.9,3,68.67,Crédito
3760,2023-10-22,23:15:00,Casa/Móveis,121.9,2,12.19,Crédito
3766,2023-10-22,23:43:00,Supermercado,10,2,1,Crédito
3767,2023-10-22,19:38:00,Casa/Móveis,185.9,3,55.77,Crédito
3762,2023-10-22,18:24:00,Supermercado,14.9,5,2.98,PIX
3771,2023-10-22,21:50:00,Supermercado,67,1,4.02,PIX
3752,2023-10-22,18:56:00,Beleza/Saúde,127.9,5,51.16,Crédito
3769,2023-10-22,23:31:00,Tecnologia,3525.44,3,2237.37,Crédito
3799,2023-10-24,22:49:00,Eletrodomésticos,2257.61,4,144.28,PIX
3779,2023-10-24,16:08:00,Supermercado,84.9,1,6.79,Boleto
3790,2023-10-24,00:06:00,Supermercado,53.9,2,2.16,Crédito
3784,2023-10-24,18:48:00,Beleza/Saúde,57.9,1,1.74,Crédito
3796,2023-10-24,18:10:00,Beleza/Saúde,201.9,1,14.13,PIX
3785,2023-10-24,21:33:00,Livros,3.9,3,0.94,Boleto
3793,2023-10-24,14:09:00,Casa/Móveis,102.9,3,0,Boleto
3792,2023-10-24,21:36:00,Casa/Móveis,82.9,5,8.29,Crédito
3805,2023-10-24,23:40:00,Supermercado,97,1,5.82,Crédito
3802,2023-10-24,21:26:00,Casa/Móveis,23.9,2,0,PIX
3795,2023-10-24,22:23:00,Eletrodomésticos,484.44,1,52.77,Crédito
3797,2023-10-24,23:03:00,Tecnologia,1704.57,5,1613.37,Boleto
3794,2023-10-24,19:24:00,Casa/Móveis,89.9,2,10.79,PIX
3806,2023-10-24,14:20:00,Livros,30.9,4,6.18,Crédito
3798,2023-10-24,21:44:00,Livros,29.9,4,9.57,Crédito
3800,2023-10-24,00:27:00,Livros,18.9,3,2.84,Crédito
3788,2023-10-24,19:30:00,Eletrodomésticos,1209.12,5,863.96,Crédito
3791,2023-10-24,23:26:00,Supermercado,68.9,4,8.27,PIX
3804,2023-10-24,15:30:00,Beleza/Saúde,33.9,1,1.36,Crédito
3808,2023-10-24,18:28:00,Tecnologia,727.61,5,213.1,PIX
3807,2023-10-24,23:18:00,Eletrodomésticos,1270.03,1,0,PIX
3781,2023-10-24,18:58:00,Casa/Móveis,61,3,0,Boleto
3782,2023-10-24,23:45:00,Supermercado,20.9,4,0,Boleto
3801,2023-10-24,23:44:00,Supermercado,66.9,1,2.68,Crédito
3783,2023-10-24,15:07:00,Casa/Móveis,198.9,2,7.96,PIX
3787,2023-10-24,17:07:00,Casa/Móveis,56,4,13.44,PIX
3789,2023-10-24,15:29:00,Eletrodomésticos,247.02,2,7.44,Crédito
3803,2023-10-24,19:56:00,Beleza/Saúde,42.9,1,3,Crédito
3786,2023-10-24,18:30:00,Casa/Móveis,199.9,4,39.98,Crédito
3780,2023-10-24,18:06:00,Livros,9.9,4,0,PIX
3826,2023-10-25,22:45:00,Eletrodomésticos,2432.32,1,194.4,Crédito
3820,2023-10-25,23:56:00,Casa/Móveis,48.9,4,11.74,PIX
3829,2023-10-25,21:14:00,Livros,49.9,5,19.96,PIX
3819,2023-10-25,15:12:00,Tecnologia,1037.51,2,92.32,Boleto
3832,2023-10-25,16:33:00,Supermercado,34.9,2,0,PIX
3810,2023-10-25,23:00:00,Casa/Móveis,142.9,1,7.14,PIX
3812,2023-10-25,14:42:00,Tecnologia,3449.28,3,1326.76,PIX
3822,2023-10-25,17:56:00,Beleza/Saúde,111.9,3,0,Crédito
3827,2023-10-25,21:29:00,Livros,7.9,1,0.47,Boleto
3813,2023-10-25,16:09:00,Casa/Móveis,290.9,3,69.82,PIX
3811,2023-10-25,18:57:00,Casa/Móveis,337,2,0,Crédito
3830,2023-10-25,23:01:00,Beleza/Saúde,194.9,1,23.39,PIX
3815,2023-10-25,19:09:00,Supermercado,16.9,4,5.41,Crédito
3823,2023-10-25,16:38:00,Livros,47.9,5,16.76,Crédito
3809,2023-10-25,15:19:00,Casa/Móveis,92.9,2,0,PIX
3831,2023-10-25,00:03:00,Tecnologia,1922.55,3,1012.84,Crédito
3814,2023-10-25,21:28:00,Tecnologia,3907.99,1,394.74,PIX
3834,2023-10-25,19:22:00,Casa/Móveis,97.9,3,0,PIX
3833,2023-10-25,18:21:00,Supermercado,75.9,3,15.94,PIX
3825,2023-10-25,20:55:00,Casa/Móveis,89,1,4.45,PIX
3816,2023-10-25,23:26:00,Livros,3,1,0.24,Crédito
3818,2023-10-25,18:54:00,Beleza/Saúde,201.9,5,100.95,Crédito
3828,2023-10-25,22:43:00,Eletrodomésticos,573.93,3,80.81,Boleto
3817,2023-10-25,23:31:00,Tecnologia,2165.92,3,1771.47,Crédito
3824,2023-10-25,00:20:00,Beleza/Saúde,208.9,3,37.6,PIX
3821,2023-10-25,17:12:00,Tecnologia,3528.94,1,596.95,PIX
3842,2023-10-26,18:31:00,Beleza/Saúde,45.9,2,0.92,PIX
3858,2023-10-26,18:54:00,Tecnologia,2740.19,3,1377.79,Boleto
3855,2023-10-26,16:43:00,Livros,29.9,5,0,Crédito
3850,2023-10-26,17:17:00,Supermercado,84.9,5,42.45,PIX
3837,2023-10-26,22:12:00,Supermercado,83.9,5,8.39,Crédito
3859,2023-10-26,14:57:00,Casa/Móveis,138.9,2,22.22,Boleto
3853,2023-10-26,19:59:00,Supermercado,74.9,5,0,Crédito
3852,2023-10-26,18:43:00,Livros,138.9,4,33.34,Crédito
3848,2023-10-26,21:28:00,Beleza/Saúde,218,3,65.4,Crédito
3860,2023-10-26,23:43:00,Supermercado,84,5,25.2,Crédito
3849,2023-10-26,20:32:00,Supermercado,69,4,0,PIX
3847,2023-10-26,22:03:00,Livros,8.9,5,0,PIX
3839,2023-10-26,23:57:00,Casa/Móveis,41.9,2,4.19,PIX
3836,2023-10-26,15:48:00,Tecnologia,1184.58,5,1195.98,Crédito
3851,2023-10-26,23:43:00,Beleza/Saúde,227.9,1,20.51,PIX
3840,2023-10-26,23:18:00,Eletrodomésticos,151.31,2,21.79,Crédito
3861,2023-10-26,17:04:00,Livros,24.9,4,5.98,Crédito
3841,2023-10-26,17:24:00,Casa/Móveis,193.9,1,9.7,Boleto
3845,2023-10-26,19:31:00,Casa/Móveis,55,2,7.7,Crédito
3844,2023-10-26,23:42:00,Beleza/Saúde,114.9,4,27.58,PIX
3838,2023-10-26,21:12:00,Tecnologia,3933.38,3,950.87,Crédito
3856,2023-10-26,22:03:00,Tecnologia,2250.83,3,720.23,Crédito
3854,2023-10-26,16:29:00,Livros,71.9,4,14.38,Crédito
3846,2023-10-26,21:37:00,Eletrodomésticos,716.88,1,33.84,Crédito
3843,2023-10-26,17:17:00,Supermercado,46.9,3,7.04,Crédito
3835,2023-10-26,21:17:00,Supermercado,57.9,1,2.9,Crédito
3862,2023-10-26,22:09:00,Casa/Móveis,62,3,13.02,Crédito
3857,2023-10-26,18:50:00,Eletrodomésticos,2334.06,2,372.99,PIX
3879,2023-10-27,23:04:00,Beleza/Saúde,173,1,8.65,Crédito
3864,2023-10-27,15:21:00,Supermercado,7,3,1.26,Crédito
3869,2023-10-27,20:20:00,Supermercado,30.9,2,2.47,PIX
3865,2023-10-27,20:35:00,Casa/Móveis,130.9,5,0,Crédito
3882,2023-10-27,00:29:00,Supermercado,16.9,2,2.03,PIX
3877,2023-10-27,18:58:00,Beleza/Saúde,174.9,3,52.47,Crédito
3866,2023-10-27,21:01:00,Supermercado,33.9,2,0,PIX
3875,2023-10-27,23:36:00,Livros,36.9,4,1.48,Boleto
3871,2023-10-27,20:31:00,Beleza/Saúde,216.9,3,58.56,PIX
3880,2023-10-27,22:52:00,Casa/Móveis,125,1,0,Crédito
3873,2023-10-27,14:29:00,Tecnologia,1516.36,1,0,PIX
3876,2023-10-27,19:53:00,Tecnologia,1056.76,5,1623.26,PIX
3878,2023-10-27,22:53:00,Supermercado,50.9,2,6.11,PIX
3868,2023-10-27,22:11:00,Livros,2.9,4,0.46,Crédito
3867,2023-10-27,23:36:00,Eletrodomésticos,68.65,2,0,Crédito
3872,2023-10-27,23:08:00,Casa/Móveis,161.9,3,24.29,Crédito
3870,2023-10-27,22:10:00,Casa/Móveis,86.9,2,10.43,Crédito
3874,2023-10-27,00:21:00,Casa/Móveis,124.9,2,0,PIX
3881,2023-10-27,17:09:00,Supermercado,17.9,1,0,Crédito
3863,2023-10-27,23:12:00,Eletrodomésticos,168.71,4,9.84,Crédito
3884,2023-10-28,19:53:00,Tecnologia,847.54,4,1759.56,Crédito
3901,2023-10-28,23:56:00,Supermercado,63.9,4,25.56,Crédito
3904,2023-10-28,21:27:00,Beleza/Saúde,195.9,3,0,Crédito
3902,2023-10-28,14:15:00,Tecnologia,1183.7,5,717.44,Crédito
3891,2023-10-28,23:34:00,Livros,105.9,4,21.18,Crédito
3905,2023-10-28,21:48:00,Eletrodomésticos,457.71,3,63.98,Crédito
3894,2023-10-28,17:38:00,Livros,105.9,2,0,Crédito
3883,2023-10-28,21:15:00,Supermercado,22.9,5,8.02,Crédito
3886,2023-10-28,18:16:00,Beleza/Saúde,132.9,5,0,PIX
3893,2023-10-28,21:16:00,Tecnologia,1150.43,2,0,Crédito
3892,2023-10-28,00:00:00,Supermercado,96,5,33.6,PIX
3898,2023-10-28,18:18:00,Supermercado,46,4,14.72,Crédito
3897,2023-10-28,23:40:00,Eletrodomésticos,2102.23,5,1007.07,PIX
3899,2023-10-28,18:10:00,Casa/Móveis,87.9,3,13.19,Crédito
3908,2023-10-28,22:07:00,Casa/Móveis,30.9,2,0,PIX
3900,2023-10-28,22:36:00,Supermercado,25.9,4,0,Boleto
3887,2023-10-28,15:38:00,Livros,21.9,1,1.97,PIX
3890,2023-10-28,14:25:00,Casa/Móveis,137.9,4,27.58,Crédito
3906,2023-10-28,17:41:00,Livros,11.9,3,0,PIX
3889,2023-10-28,18:29:00,Supermercado,72.9,5,18.23,Crédito
3903,2023-10-28,17:45:00,Supermercado,44.9,2,6.29,Crédito
3907,2023-10-28,18:07:00,Eletrodomésticos,1250.14,2,198.59,PIX
3888,2023-10-28,19:21:00,Beleza/Saúde,46.9,3,14.07,PIX
3895,2023-10-28,23:47:00,Casa/Móveis,102.9,1,0,Crédito
3885,2023-10-28,00:34:00,Livros,46.9,3,0,Crédito
3896,2023-10-28,21:16:00,Casa/Móveis,175.9,5,17.59,Crédito
3925,2023-10-29,21:16:00,Supermercado,90.9,5,22.72,PIX
3923,2023-10-29,18:46:00,Casa/Móveis,61.9,5,21.67,Crédito
3926,2023-10-29,14:07:00,Casa/Móveis,60.9,5,18.27,PIX
3912,2023-10-29,21:46:00,Supermercado,5.9,2,0.12,Crédito
3919,2023-10-29,17:26:00,Supermercado,67.9,5,16.98,PIX
3915,2023-10-29,18:23:00,Tecnologia,891.31,3,667.34,Crédito
3924,2023-10-29,14:53:00,Supermercado,5,2,0.1,PIX
3909,2023-10-29,22:01:00,Tecnologia,3691.77,1,458.87,Crédito
3914,2023-10-29,18:49:00,Livros,35.9,5,0,PIX
3916,2023-10-29,18:50:00,Beleza/Saúde,99.9,5,14.98,Crédito
3911,2023-10-29,16:56:00,Casa/Móveis,11.9,5,5.36,PIX
3921,2023-10-29,21:52:00,Livros,33.9,2,3.39,PIX
3913,2023-10-29,00:56:00,Eletrodomésticos,429.12,4,265.96,PIX
3918,2023-10-29,19:18:00,Tecnologia,3848.47,4,1565.38,PIX
3920,2023-10-29,00:18:00,Casa/Móveis,54.9,4,0,PIX
3922,2023-10-29,18:02:00,Casa/Móveis,185.9,4,52.05,Crédito
3910,2023-10-29,17:10:00,Casa/Móveis,150.9,3,45.27,PIX
3917,2023-10-29,22:14:00,Casa/Móveis,189.9,4,0,Boleto
3939,2023-10-31,15:28:00,Supermercado,63.9,4,0,PIX
3934,2023-10-31,19:50:00,Supermercado,31.9,5,0,Crédito
3930,2023-10-31,16:40:00,Beleza/Saúde,218,1,21.8,Crédito
3935,2023-10-31,17:06:00,Supermercado,30,3,7.2,Crédito
3932,2023-10-31,21:54:00,Beleza/Saúde,152.9,5,61.16,PIX
3941,2023-10-31,20:17:00,Casa/Móveis,83.9,5,33.56,Crédito
3936,2023-10-31,00:56:00,Beleza/Saúde,213.9,4,42.78,PIX
3927,2023-10-31,23:25:00,Beleza/Saúde,227.9,2,36.46,PIX
3937,2023-10-31,19:19:00,Supermercado,30.9,3,3.71,Boleto
3931,2023-10-31,14:02:00,Livros,131.9,3,43.53,Crédito
3929,2023-10-31,00:15:00,Beleza/Saúde,237.9,4,0,PIX
3933,2023-10-31,17:48:00,Casa/Móveis,191.9,5,47.98,Crédito
3942,2023-10-31,19:37:00,Supermercado,71,2,12.78,PIX
3928,2023-10-31,23:10:00,Livros,17.9,3,0,Crédito
3940,2023-10-31,18:07:00,Eletrodomésticos,763.5,1,0,Crédito
3938,2023-10-31,21:46:00,Beleza/Saúde,107.9,3,3.24,PIX
3963,2023-11-01,23:33:00,Livros,17.9,2,1.07,PIX
3970,2023-11-01,17:36:00,Supermercado,20.9,4,5.02,PIX
3945,2023-11-01,00:03:00,Casa/Móveis,313.9,2,62.78,Boleto
3949,2023-11-01,14:18:00,Casa/Móveis,107.9,2,15.11,Crédito
3977,2023-11-01,23:35:00,Beleza/Saúde,158.9,4,63.56,Crédito
3962,2023-11-01,15:38:00,Eletrodomésticos,494.38,3,161.68,Crédito
3952,2023-11-01,14:14:00,Eletrodomésticos,1119,3,106.49,Crédito
3978,2023-11-01,23:06:00,Livros,41.9,4,15.08,PIX
3967,2023-11-01,15:35:00,Supermercado,92.9,5,13.93,PIX
3964,2023-11-01,17:34:00,Beleza/Saúde,233.9,3,28.07,PIX
3957,2023-11-01,23:36:00,Eletrodomésticos,2450.9,2,705.22,Boleto
3961,2023-11-01,23:19:00,Casa/Móveis,147.9,3,22.18,Boleto
3956,2023-11-01,23:43:00,Casa/Móveis,51,2,0,PIX
3943,2023-11-01,18:43:00,Eletrodomésticos,1156.29,5,642.22,Crédito
3976,2023-11-01,15:58:00,Tecnologia,1466.46,2,0,Crédito
3947,2023-11-01,16:16:00,Tecnologia,1139.14,2,0,Crédito
3969,2023-11-01,22:00:00,Beleza/Saúde,198.9,5,59.67,PIX
3972,2023-11-01,23:41:00,Beleza/Saúde,112.9,3,40.64,Crédito
3960,2023-11-01,18:59:00,Livros,45.9,1,0.92,PIX
3955,2023-11-01,16:40:00,Supermercado,36.9,5,7.38,Boleto
3948,2023-11-01,17:07:00,Beleza/Saúde,55.9,4,17.89,PIX
3971,2023-11-01,15:37:00,Supermercado,59.9,1,5.39,PIX
3979,2023-11-01,23:09:00,Supermercado,71.9,5,17.98,Crédito
3944,2023-11-01,21:22:00,Livros,33.9,5,11.87,Crédito
3954,2023-11-01,14:33:00,Casa/Móveis,158.9,4,50.85,PIX
3974,2023-11-01,19:36:00,Supermercado,31.9,3,3.83,Boleto
3966,2023-11-01,16:11:00,Supermercado,33.9,4,10.85,Crédito
3958,2023-11-01,21:14:00,Supermercado,35.9,1,1.44,PIX
3959,2023-11-01,23:50:00,Eletrodomésticos,2385.08,1,304.96,Boleto
